zpid,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher
29515326,1,0,1,1,1.3333333333333333,7.333333333333332,1633,17
29511996,1,0,1,1,1.2,7.333333333333332,1633,17
70357480,1,0,1,1,1.6,5.333333333333333,1506,15
145552324,1,0,1,1,1.9666666666666668,7.333333333333332,1633,17
29512323,1,0,1,1,1.0333333333333334,7.333333333333332,1633,17
64886821,1,0,1,1,1.4,7.333333333333332,1633,17
29515321,1,0,1,1,1.3666666666666665,7.333333333333332,1633,17
114406315,1,0,1,1,1.4,7.333333333333332,1633,17
29512314,1,0,1,1,1.0333333333333334,7.333333333333332,1633,17
111371813,1,0,1,1,1.5,7.333333333333332,1633,17
70335311,1,0,1,1,1.2333333333333334,7.333333333333332,1633,17
29515310,1,0,1,1,1.2666666666666668,7.333333333333332,1633,17
119630809,1,0,1,1,1.5,7.333333333333332,1633,17
70335308,1,0,1,1,1.2666666666666666,7.333333333333332,1633,17
29511806,1,0,1,1,1.0333333333333332,7.333333333333332,1633,17
29512302,1,0,1,1,1.0666666666666669,7.333333333333332,1633,17
70335296,1,0,1,1,1.2666666666666666,7.333333333333332,1633,17
119618787,1,0,1,1,2.0666666666666664,7.333333333333332,1633,17
29514784,1,0,1,1,1.1666666666666667,7.333333333333332,1633,17
145552278,1,0,1,1,1.8666666666666665,7.333333333333332,1633,17
119616778,1,0,1,1,2.033333333333333,7.333333333333332,1633,17
29514778,1,0,1,1,1.2,7.333333333333332,1633,17
119618777,1,0,1,1,2.3666666666666667,9.0,1755,18
2092363276,1,0,1,1,1.9666666666666668,7.333333333333332,1633,17
29514773,1,0,1,1,1.1666666666666667,7.333333333333332,1633,17
119630272,1,0,1,1,2.1666666666666665,7.333333333333332,1633,17
125903267,1,0,1,1,1.8666666666666665,7.333333333333332,1633,17
29512267,1,0,1,1,1.0666666666666669,7.333333333333332,1633,17
29511756,1,0,1,1,1.0333333333333334,7.333333333333332,1633,17
119632254,1,0,1,1,2.1,7.333333333333332,1633,17
29512750,1,0,1,1,1.1333333333333335,7.333333333333332,1633,17
29514748,1,0,1,1,1.1333333333333335,7.333333333333332,1633,17
29511736,1,0,1,1,1.0333333333333332,7.333333333333332,1633,17
120897234,1,0,1,1,1.4333333333333331,7.333333333333332,1633,17
2090311233,1,0,1,1,1.3333333333333333,7.333333333333332,1633,17
29514726,1,0,1,1,1.1333333333333333,7.333333333333332,1633,17
29512723,1,0,1,1,1.1333333333333335,7.333333333333332,1633,17
83818718,1,0,1,1,2.3000000000000003,9.0,1755,18
119626216,1,0,1,1,1.5333333333333332,7.333333333333332,1633,17
58317710,1,0,1,1,1.3,7.333333333333332,1633,17
58317709,1,0,1,1,1.3,7.333333333333332,1633,17
119621208,1,0,1,1,2.1333333333333333,7.333333333333332,1633,17
29514694,1,0,1,1,1.1333333333333333,7.333333333333332,1633,17
29514692,1,0,1,1,1.1,7.333333333333332,1633,17
58317685,1,0,1,1,1.2333333333333334,7.333333333333332,1633,17
29512685,1,0,1,1,1.0333333333333334,7.333333333333332,1633,17
29514680,1,0,1,1,1.1,7.333333333333332,1633,17
83829679,1,0,1,1,2.1,9.0,1755,18
64804679,1,0,1,1,1.3,7.333333333333332,1633,17
64732679,1,0,1,1,1.2,7.333333333333332,1633,17
64574173,1,0,1,1,1.2666666666666668,7.333333333333332,1633,17
64525173,1,0,1,1,1.4,7.333333333333332,1633,17
29514667,1,0,1,1,1.1,7.333333333333332,1633,17
83822665,1,0,1,1,2.3000000000000003,9.0,1755,18
119624220,1,0,1,1,1.9333333333333336,7.333333333333332,1633,17
111372154,1,0,1,1,1.6333333333333335,7.333333333333332,1633,17
114405153,1,0,1,1,1.4333333333333331,7.333333333333332,1633,17
29511652,1,0,1,1,1.0333333333333334,7.333333333333332,1633,17
29515418,1,0,1,1,1.3333333333333333,7.333333333333332,1633,17
125804147,1,0,1,1,1.9,7.333333333333332,1633,17
119630142,1,0,1,1,2.2,7.333333333333332,1633,17
29511629,1,0,1,1,1.2,7.333333333333332,1633,17
125804127,1,0,1,1,1.9666666666666668,7.333333333333332,1633,17
119623119,1,0,1,1,2.1333333333333333,7.333333333333332,1633,17
29511615,1,0,1,1,1.1666666666666667,7.333333333333332,1633,17
83827267,1,0,1,1,2.333333333333333,9.0,1755,18
125904100,1,0,1,1,1.8666666666666665,7.333333333333332,1633,17
2082667322,1,0,1,1,2.1,9.0,1755,18
64458595,1,0,1,1,1.4,7.333333333333332,1633,17
29513593,1,0,1,1,1.1666666666666667,7.333333333333332,1633,17
70332589,1,0,1,1,1.9,5.0,1450,15
29513587,1,0,1,1,1.1666666666666667,7.333333333333332,1633,17
70332586,1,0,1,1,1.9,5.0,1450,15
29511586,1,0,1,1,1.0666666666666669,7.333333333333332,1633,17
29513584,1,0,1,1,1.1333333333333335,7.333333333333332,1633,17
29513583,1,0,1,1,1.1333333333333335,7.333333333333332,1633,17
64534580,1,0,1,1,1.3666666666666665,7.333333333333332,1633,17
29510573,1,0,1,1,1.6666666666666667,9.0,1755,18
119623572,1,0,1,1,1.5666666666666669,7.333333333333332,1633,17
83126565,1,0,1,1,1.6666666666666667,7.333333333333332,1633,17
83126554,1,0,1,1,1.7333333333333334,7.333333333333332,1633,17
29512551,1,0,1,1,1.0,7.333333333333332,1633,17
70343297,1,0,1,1,1.2666666666666666,7.333333333333332,1633,17
83126549,1,0,1,1,1.6666666666666667,7.333333333333332,1633,17
64542547,1,0,1,1,1.2333333333333334,7.333333333333332,1633,17
83126545,1,0,1,1,1.7,7.333333333333332,1633,17
145656495,1,0,1,1,2.6666666666666665,9.0,1755,18
29513540,1,0,1,1,1.1,7.333333333333332,1633,17
29513538,1,0,1,1,1.1,7.333333333333332,1633,17
111371036,1,0,1,1,1.8666666666666665,7.333333333333332,1633,17
251029034,1,0,1,1,2.1,7.333333333333332,1633,17
29513527,1,0,1,1,1.1,7.333333333333332,1633,17
29514526,1,0,1,1,1.2,7.333333333333332,1633,17
83819021,1,0,1,1,1.7666666666666666,7.333333333333332,1633,17
2084648020,1,0,1,1,2.1666666666666665,7.333333333333332,1633,17
29513520,1,0,1,1,1.1,7.333333333333332,1633,17
120897019,1,0,1,1,1.4,7.333333333333332,1633,17
64443019,1,0,1,1,1.2666666666666668,7.333333333333332,1633,17
29513519,1,0,1,1,1.1,7.333333333333332,1633,17
29510519,1,0,1,1,1.1333333333333335,7.333333333333332,1633,17
60139018,1,0,1,1,1.3333333333333333,7.333333333333332,1633,17
29513518,1,0,1,1,1.0666666666666669,7.333333333333332,1633,17
305427016,1,0,1,1,2.1666666666666665,7.333333333333332,1633,17
83820513,1,0,1,1,1.7999999999999998,7.333333333333332,1633,17
29446017,1,0,1,1,2.333333333333333,7.666666666666668,1518,16
29514768,1,0,1,1,1.1666666666666667,7.333333333333332,1633,17
29595516,1,0,1,1,1.1333333333333333,5.666666666666668,1402,12
29510513,1,0,1,1,1.1666666666666667,7.333333333333332,1633,17
29371483,1,0,1,1,1.4333333333333336,8.333333333333334,1638,16
29367821,1,0,1,1,1.6000000000000003,8.333333333333334,1638,16
64609006,1,0,1,1,1.2333333333333334,7.333333333333332,1633,17
29369687,1,0,1,1,3.4,7.0,1523,17
29550814,1,0,1,1,1.1666666666666667,8.333333333333334,1638,16
125917502,1,0,1,1,1.8666666666666665,7.333333333333332,1633,17
29369233,1,0,1,1,2.1666666666666665,8.333333333333334,1638,16
58305729,1,0,1,1,2.733333333333333,6.666666666666668,1486,15
29371808,1,0,1,1,1.2666666666666666,8.333333333333334,1638,16
29510501,1,0,1,1,1.1666666666666667,7.333333333333332,1633,17
29575512,1,0,1,1,0.9,6.0,1343,13
29438993,0,2,1,1,0.9666666666666668,3.0,1108,14
29434483,1,0,1,1,1.8666666666666665,3.6666666666666665,1024,13
29436975,1,0,1,1,1.4333333333333331,3.6666666666666665,1024,13
29436971,1,0,1,1,1.4666666666666668,3.6666666666666665,1024,13
29438954,0,2,1,1,0.9333333333333332,3.0,1108,14
70354953,0,2,1,1,0.8666666666666667,3.0,1108,14
70354944,0,2,1,1,0.8333333333333334,3.0,1108,14
70354941,0,2,1,1,0.8333333333333334,3.0,1108,14
29434441,1,0,1,1,1.7,3.6666666666666665,1024,13
145655434,0,2,1,1,1.2,3.0,1108,14
29438920,0,2,1,1,0.9666666666666668,3.0,1108,14
29437920,0,2,1,1,0.9666666666666668,3.0,1108,14
29434419,1,0,1,1,1.8333333333333333,3.6666666666666665,1024,13
29438915,0,2,1,1,0.9333333333333332,3.0,1108,14
29437912,0,2,1,1,0.9666666666666668,3.0,1108,14
29433399,1,0,1,1,2.033333333333333,3.6666666666666665,1024,13
29436897,1,0,1,1,1.4666666666666668,3.6666666666666665,1024,13
29436896,1,0,1,1,1.5,3.6666666666666665,1024,13
29437892,0,2,1,1,1.0333333333333332,3.0,1108,14
29433387,1,0,1,1,2.033333333333333,3.6666666666666665,1024,13
29434886,1,0,1,1,1.9666666666666668,3.6666666666666665,1024,13
124906385,0,2,1,1,1.1666666666666667,3.0,1108,14
29436885,1,0,1,1,1.6,3.6666666666666665,1024,13
29436884,1,0,1,1,1.6,3.6666666666666665,1024,13
29433384,1,0,1,1,2.033333333333333,3.6666666666666665,1024,13
2091970383,1,0,1,1,1.4666666666666668,3.6666666666666665,1024,13
29436878,1,0,1,1,1.6,3.6666666666666665,1024,13
29436874,1,0,1,1,1.5666666666666669,3.6666666666666665,1024,13
29434873,1,0,1,1,1.933333333333333,3.6666666666666665,1024,13
29437872,0,2,1,1,0.9333333333333336,3.0,1108,14
29437869,0,2,1,1,0.9333333333333336,3.0,1108,14
29436868,1,0,1,1,1.7,3.6666666666666665,1024,13
29436867,1,0,1,1,1.7,3.6666666666666665,1024,13
29434867,1,0,1,1,1.8333333333333333,3.6666666666666665,1024,13
29437864,0,2,1,1,0.9666666666666668,3.0,1108,14
29433361,1,0,1,1,2.1,3.6666666666666665,1024,13
29438858,0,2,1,1,1.0,3.0,1108,14
29433356,1,0,1,1,2.066666666666667,3.6666666666666665,1024,13
29433354,1,0,1,1,2.0,3.6666666666666665,1024,13
29433352,1,0,1,1,2.0,3.6666666666666665,1024,13
29438851,0,2,1,1,1.0,3.0,1108,14
29437845,0,2,1,1,1.0,3.0,1108,14
29438844,0,2,1,1,0.9333333333333332,3.0,1108,14
29433344,1,0,1,1,2.0,3.6666666666666665,1024,13
29438841,0,2,1,1,0.9,3.0,1108,14
29433339,1,0,1,1,2.033333333333333,3.6666666666666665,1024,13
29434838,1,0,1,1,1.933333333333333,3.6666666666666665,1024,13
29436837,1,0,1,1,1.6333333333333335,3.6666666666666665,1024,13
29434830,1,0,1,1,2.0,3.6666666666666665,1024,13
125891329,0,2,1,1,1.0333333333333334,3.0,1108,14
29433328,1,0,1,1,2.0,3.6666666666666665,1024,13
29433326,1,0,1,1,2.0,3.6666666666666665,1024,13
29434823,1,0,1,1,1.933333333333333,3.6666666666666665,1024,13
29437821,0,2,1,1,0.9333333333333332,3.0,1108,14
29438819,0,2,1,1,0.9666666666666668,3.0,1108,14
124902317,0,2,1,1,1.2,3.0,1108,14
29436816,1,0,1,1,1.6,3.6666666666666665,1024,13
29437814,0,2,1,1,0.9,3.0,1108,14
29433314,1,0,1,1,2.033333333333333,3.6666666666666665,1024,13
29433313,1,0,1,1,2.033333333333333,3.6666666666666665,1024,13
29436808,1,0,1,1,1.5333333333333332,3.6666666666666665,1024,13
29437804,0,2,1,1,0.9666666666666668,3.0,1108,14
29436799,1,0,1,1,1.5,3.6666666666666665,1024,13
29438796,0,2,1,1,0.9666666666666668,3.0,1108,14
29434793,1,0,1,1,1.8333333333333333,3.6666666666666665,1024,13
241930788,0,2,1,1,1.2,3.0,1108,14
29437787,0,2,1,1,1.0,3.0,1108,14
125090786,1,0,1,1,1.4333333333333331,3.6666666666666665,1024,13
29434786,1,0,1,1,1.8666666666666665,3.6666666666666665,1024,13
29435284,1,0,1,1,1.6666666666666667,3.6666666666666665,1024,13
29435280,1,0,1,1,1.6666666666666667,3.6666666666666665,1024,13
29434779,1,0,1,1,1.8666666666666665,3.6666666666666665,1024,13
29436770,1,0,1,1,1.4666666666666666,3.6666666666666665,1024,13
29436768,1,0,1,1,1.5,3.6666666666666665,1024,13
29433264,1,0,1,1,2.033333333333333,3.6666666666666665,1024,13
125458755,0,2,1,1,1.2,3.0,1108,14
29433254,1,0,1,1,1.933333333333333,3.6666666666666665,1024,13
29435253,1,0,1,1,1.6333333333333335,3.6666666666666665,1024,13
29438752,0,2,1,1,0.9666666666666668,3.0,1108,14
145550740,0,2,1,1,1.1666666666666667,3.0,1108,14
29435234,1,0,1,1,1.8333333333333333,3.6666666666666665,1024,13
29434734,1,0,1,1,1.8333333333333333,3.6666666666666665,1024,13
58304732,1,0,1,1,1.6666666666666667,3.6666666666666665,1024,13
29436731,1,0,1,1,1.5666666666666664,3.6666666666666665,1024,13
29438725,0,2,1,1,1.0,3.0,1108,14
29435219,1,0,1,1,1.7000000000000002,3.6666666666666665,1024,13
29437711,1,0,1,1,1.5333333333333332,3.6666666666666665,1024,13
29435211,1,0,1,1,1.7333333333333334,3.6666666666666665,1024,13
29436707,1,0,1,1,1.5666666666666669,3.6666666666666665,1024,13
145550706,0,2,1,1,1.1333333333333333,3.0,1108,14
29437700,1,0,1,1,1.5333333333333332,3.6666666666666665,1024,13
29435195,1,0,1,1,1.7999999999999998,3.6666666666666665,1024,13
29435691,1,0,1,1,1.8,3.6666666666666665,1024,13
145550690,0,2,1,1,1.1666666666666667,3.0,1108,14
29434690,1,0,1,1,1.8333333333333333,3.6666666666666665,1024,13
29437688,1,0,1,1,1.5333333333333332,3.6666666666666665,1024,13
29437998,0,2,1,1,0.9333333333333332,3.0,1108,14
29434683,1,0,1,1,1.933333333333333,3.6666666666666665,1024,13
29434675,1,0,1,1,1.933333333333333,3.6666666666666665,1024,13
70327172,0,2,1,1,0.9333333333333336,3.0,1108,14
29435168,1,0,1,1,1.7666666666666666,3.6666666666666665,1024,13
145655165,0,2,1,1,1.1666666666666667,3.0,1108,14
29436664,1,0,1,1,1.6333333333333335,3.6666666666666665,1024,13
29435651,1,0,1,1,1.7999999999999998,3.6666666666666665,1024,13
29434649,1,0,1,1,2.0,3.6666666666666665,1024,13
29435648,1,0,1,1,1.7999999999999998,3.6666666666666665,1024,13
29436643,1,0,1,1,1.6333333333333335,3.6666666666666665,1024,13
29438997,0,2,1,1,0.9666666666666668,3.0,1108,14
29438768,0,2,1,1,0.9666666666666668,3.0,1108,14
29434635,1,0,1,1,1.8333333333333333,3.6666666666666665,1024,13
29437114,0,2,1,1,1.0333333333333332,3.0,1108,14
29434497,1,0,1,1,1.8333333333333333,3.6666666666666665,1024,13
29435608,1,0,1,1,1.7333333333333334,3.6666666666666665,1024,13
29434601,1,0,1,1,1.7333333333333334,3.6666666666666665,1024,13
29435599,1,0,1,1,1.5333333333333332,3.6666666666666665,1024,13
124903598,0,2,1,1,1.2,3.0,1108,14
29435094,1,0,1,1,1.5666666666666669,3.6666666666666665,1024,13
29435593,1,0,1,1,1.5666666666666669,3.6666666666666665,1024,13
29435590,1,0,1,1,1.5333333333333332,3.6666666666666665,1024,13
29435581,1,0,1,1,1.5666666666666669,3.6666666666666665,1024,13
29434569,1,0,1,1,1.7333333333333334,3.6666666666666665,1024,13
29437063,0,2,1,1,1.0,3.0,1108,14
125090557,1,0,1,1,1.4333333333333331,3.6666666666666665,1024,13
124839555,0,2,1,1,1.1,3.0,1108,14
60137552,1,0,1,1,1.6333333333333335,3.6666666666666665,1024,13
29439052,0,2,1,1,0.9,3.0,1108,14
60137548,1,0,1,1,1.6333333333333335,3.6666666666666665,1024,13
60137546,1,0,1,1,1.6000000000000003,3.6666666666666665,1024,13
29439046,0,2,1,1,0.9666666666666668,3.0,1108,14
29437046,0,2,1,1,1.0333333333333334,3.0,1108,14
60137544,1,0,1,1,1.6000000000000003,3.6666666666666665,1024,13
29437044,0,2,1,1,1.0333333333333334,3.0,1108,14
2079162042,1,0,1,1,1.5,3.6666666666666665,1024,13
29434541,1,0,1,1,1.8,3.6666666666666665,1024,13
29437995,0,2,1,1,0.9333333333333332,3.0,1108,14
29437033,0,2,1,1,1.0333333333333334,3.0,1108,14
29434532,1,0,1,1,1.7333333333333334,3.6666666666666665,1024,13
29439031,0,2,1,1,0.9333333333333332,3.0,1108,14
29439020,0,2,1,1,0.9333333333333332,3.0,1108,14
29434520,1,0,1,1,1.7666666666666666,3.6666666666666665,1024,13
29434511,1,0,1,1,1.7666666666666666,3.6666666666666665,1024,13
29434507,1,0,1,1,1.7666666666666666,3.6666666666666665,1024,13
29438002,0,2,1,1,0.9,3.0,1108,14
60134497,1,0,1,2,2.533333333333333,5.0,1049,11
70354493,1,0,1,2,3.5333333333333337,4.333333333333333,1066,12
122585968,1,0,1,2,2.2666666666666666,5.0,1049,11
70339491,1,0,1,2,3.766666666666667,4.333333333333333,1066,12
83830466,1,0,1,2,2.2666666666666666,5.0,1049,11
29424463,1,0,1,2,2.066666666666667,5.0,1049,11
29364040,1,0,1,1,2.1333333333333333,7.0,1523,17
29432903,1,0,1,1,0.9666666666666668,3.6666666666666665,1002,14
29356462,1,0,1,1,1.0333333333333334,7.0,1483,16
29353460,1,0,1,1,0.6666666666666666,7.0,1483,16
29356458,1,0,1,1,0.9666666666666668,7.0,1483,16
58299815,1,0,1,1,1.1,7.0,1523,17
58302803,1,0,1,1,1.0666666666666669,7.0,1523,17
29430967,1,0,1,1,0.7999999999999999,7.0,1523,17
29426465,1,0,1,1,0.7333333333333334,4.0,1019,14
29353462,1,0,1,1,0.6666666666666666,7.0,1483,16
29430957,1,0,1,1,0.6666666666666666,7.0,1523,17
29425999,1,0,1,1,0.8666666666666667,7.0,1523,17
29429455,1,0,1,1,0.6999999999999998,5.333333333333333,1236,13
29429454,1,0,1,1,0.6999999999999998,5.333333333333333,1236,13
29426452,1,0,1,1,0.7333333333333334,4.0,1019,14
29422448,1,0,1,1,0.7666666666666666,4.0,1019,14
29428445,1,0,1,1,0.6666666666666666,5.333333333333333,1236,13
29429443,1,0,1,1,0.7333333333333334,5.333333333333333,1236,13
29422431,1,0,1,1,0.7666666666666666,4.0,1019,14
29422429,1,0,1,1,0.7333333333333334,4.0,1019,14
29426427,1,0,1,1,0.6333333333333334,4.0,1019,14
145550424,1,0,1,1,0.8333333333333334,7.0,1523,17
29422419,1,0,1,1,0.7333333333333334,4.0,1019,14
29355418,1,0,1,1,0.7333333333333334,7.0,1483,16
29428417,1,0,1,1,0.6666666666666666,5.333333333333333,1236,13
29355417,1,0,1,1,0.7333333333333334,7.0,1483,16
29426415,1,0,1,1,0.6999999999999998,4.0,1019,14
29358408,1,0,1,1,0.6333333333333334,7.0,1523,17
29426406,1,0,1,1,0.7666666666666666,4.0,1019,14
29352903,1,0,1,1,0.6333333333333333,7.0,1483,16
29358397,1,0,1,1,0.6,7.0,1523,17
29358396,1,0,1,1,0.6333333333333334,7.0,1523,17
29426389,1,0,1,1,0.6999999999999998,5.333333333333333,1236,13
29352888,1,0,1,1,0.6666666666666666,7.0,1483,16
29422386,1,0,1,1,0.7000000000000001,4.0,1019,14
29418881,1,0,1,1,1.0666666666666669,6.666666666666668,1153,16
29352876,1,0,1,1,0.7000000000000001,7.0,1483,16
29352874,1,0,1,1,0.7000000000000001,7.0,1483,16
29428367,1,0,1,1,0.6999999999999998,5.333333333333333,1236,13
29422363,1,0,1,1,0.7333333333333334,4.0,1019,14
29355361,1,0,1,1,0.7333333333333334,7.0,1483,16
29358357,1,0,1,1,0.6333333333333334,7.0,1523,17
29428351,1,0,1,1,0.7333333333333334,5.333333333333333,1236,13
29422351,1,0,1,1,0.6666666666666666,4.0,1019,14
29352851,1,0,1,1,0.7000000000000001,7.0,1483,16
29421349,1,0,1,1,1.1666666666666667,7.0,1189,16
29352849,1,0,1,1,0.6333333333333333,7.0,1483,16
29421347,1,0,1,1,1.1666666666666667,7.0,1189,16
29420345,1,0,1,1,1.0666666666666669,7.0,1189,16
29358342,1,0,1,1,0.6666666666666666,7.0,1523,17
29352841,1,0,1,1,0.6333333333333333,7.0,1483,16
29428338,1,0,1,1,0.7000000000000001,5.333333333333333,1236,13
124838337,1,0,1,1,0.7666666666666666,4.0,1019,14
29428337,1,0,1,1,0.7000000000000001,5.333333333333333,1236,13
29424835,1,0,1,1,0.8000000000000002,5.333333333333333,1236,13
29421333,1,0,1,1,1.2333333333333334,7.0,1189,16
29424827,1,0,1,1,0.8666666666666667,5.333333333333333,1236,13
29432043,1,0,1,1,1.0333333333333332,7.0,1523,17
29355326,1,0,1,1,0.7666666666666667,7.0,1483,16
29428324,1,0,1,1,0.7000000000000001,5.333333333333333,1236,13
29430823,1,0,1,1,0.7666666666666667,7.0,1523,17
29431990,1,0,1,1,0.7999999999999999,7.0,1523,17
29428323,1,0,1,1,0.7000000000000001,5.333333333333333,1236,13
29420322,1,0,1,1,1.2,6.666666666666668,1153,16
29430819,1,0,1,1,0.7666666666666667,7.0,1523,17
29355318,1,0,1,1,0.7333333333333334,7.0,1483,16
29428315,1,0,1,1,0.7333333333333334,5.333333333333333,1236,13
29426312,1,0,1,1,0.7000000000000001,5.333333333333333,1236,13
29428310,1,0,1,1,0.7000000000000001,5.333333333333333,1236,13
29428308,1,0,1,1,0.7000000000000001,5.333333333333333,1236,13
29422308,1,0,1,1,1.5,6.666666666666668,1153,16
29355308,1,0,1,1,0.7333333333333334,7.0,1483,16
29427307,1,0,1,1,0.7999999999999999,4.0,1019,14
29430806,1,0,1,1,0.7333333333333334,7.0,1523,17
29426305,1,0,1,1,0.7666666666666666,5.333333333333333,1236,13
29426304,1,0,1,1,0.7333333333333334,5.333333333333333,1236,13
29424804,1,0,1,1,0.9,5.333333333333333,1236,13
29422303,1,0,1,1,1.4666666666666668,6.666666666666668,1153,16
29420303,1,0,1,1,1.1666666666666667,6.666666666666668,1153,16
29424801,1,0,1,1,0.9,5.333333333333333,1236,13
29420301,1,0,1,1,1.1666666666666667,6.666666666666668,1153,16
29421299,1,0,1,1,1.2,7.0,1189,16
29430797,1,0,1,1,0.7000000000000001,7.0,1523,17
29430795,1,0,1,1,0.6666666666666666,7.0,1523,17
29421287,1,0,1,1,1.1333333333333333,7.0,1189,16
62606282,1,0,1,1,0.6,7.0,1523,17
29422281,1,0,1,1,1.3,6.666666666666668,1153,16
29428277,1,0,1,1,0.6666666666666666,5.333333333333333,1236,13
29424777,1,0,1,1,0.8333333333333334,5.333333333333333,1236,13
29420277,1,0,1,1,1.0666666666666669,6.666666666666668,1153,16
29428276,1,0,1,1,0.6333333333333333,5.333333333333333,1236,13
29425992,1,0,1,1,0.8333333333333334,7.0,1523,17
29428347,1,0,1,1,0.7000000000000001,5.333333333333333,1236,13
29430761,1,0,1,1,0.6666666666666666,7.0,1523,17
29426261,1,0,1,1,0.7000000000000001,5.333333333333333,1236,13
29420261,1,0,1,1,1.0666666666666669,7.0,1189,16
29420992,1,0,1,1,1.2,6.666666666666668,1153,16
29424759,1,0,1,1,0.7999999999999999,5.333333333333333,1236,13
29420258,1,0,1,1,1.0333333333333334,7.0,1189,16
29421257,1,0,1,1,1.2666666666666668,7.0,1189,16
29428256,1,0,1,1,0.7666666666666666,7.0,1523,17
29424756,1,0,1,1,0.7999999999999999,5.333333333333333,1236,13
29426254,1,0,1,1,0.6999999999999998,5.333333333333333,1236,13
29420254,1,0,1,1,1.0333333333333334,7.0,1189,16
29429753,1,0,1,1,0.7000000000000001,5.333333333333333,1236,13
29430752,1,0,1,1,0.7333333333333334,7.0,1523,17
29428252,1,0,1,1,0.7333333333333334,7.0,1523,17
29426252,1,0,1,1,0.6999999999999998,5.333333333333333,1236,13
29429751,1,0,1,1,0.7333333333333334,5.333333333333333,1236,13
29421251,1,0,1,1,1.2666666666666668,7.0,1189,16
29424749,1,0,1,1,0.8666666666666667,5.333333333333333,1236,13
29429748,1,0,1,1,0.7333333333333334,5.333333333333333,1236,13
29424748,1,0,1,1,0.8666666666666667,5.333333333333333,1236,13
29420248,1,0,1,1,1.1,7.0,1189,16
29430746,1,0,1,1,0.7333333333333334,7.0,1523,17
29424746,1,0,1,1,0.8333333333333334,5.333333333333333,1236,13
29425990,1,0,1,1,0.8666666666666667,7.0,1523,17
29426243,1,0,1,1,0.6666666666666666,5.333333333333333,1236,13
29424743,1,0,1,1,0.8333333333333334,5.333333333333333,1236,13
120899742,1,0,1,1,0.7666666666666666,7.0,1523,17
29426242,1,0,1,1,0.6666666666666666,5.333333333333333,1236,13
29424742,1,0,1,1,0.7999999999999999,5.333333333333333,1236,13
29422234,1,0,1,1,1.3333333333333333,6.666666666666668,1153,16
29428232,1,0,1,1,0.7000000000000001,7.0,1523,17
29426228,1,0,1,1,0.6666666666666666,5.333333333333333,1236,13
29422228,1,0,1,1,1.3666666666666665,6.666666666666668,1153,16
29420722,1,0,1,1,1.2,7.0,1189,16
29430721,1,0,1,1,0.6666666666666666,7.0,1523,17
29424718,1,0,1,1,0.8666666666666666,5.333333333333333,1236,13
29421218,1,0,1,1,1.2,7.0,1189,16
29430717,1,0,1,1,0.6666666666666666,7.0,1523,17
29430716,1,0,1,1,0.6666666666666666,7.0,1523,17
29355216,1,0,1,1,0.7666666666666666,7.0,1483,16
29430987,1,0,1,1,0.7333333333333334,7.0,1523,17
29430707,1,0,1,1,0.6666666666666666,7.0,1523,17
29429707,1,0,1,1,0.7000000000000001,5.333333333333333,1236,13
29424707,1,0,1,1,0.7999999999999999,5.333333333333333,1236,13
29421207,1,0,1,1,1.3,6.666666666666668,1153,16
29429702,1,0,1,1,0.7000000000000001,5.333333333333333,1236,13
29422202,1,0,1,1,1.4,6.666666666666668,1153,16
29427199,1,0,1,1,0.7666666666666666,7.0,1523,17
29425987,1,0,1,1,0.9,7.0,1523,17
29422191,1,0,1,1,1.4666666666666668,6.666666666666668,1153,16
124845189,1,0,1,1,0.7666666666666666,4.0,1019,14
29423186,1,0,1,1,0.7333333333333334,4.0,1019,14
29426453,1,0,1,1,0.7000000000000001,4.0,1019,14
29421183,1,0,1,1,1.3,6.666666666666668,1153,16
29421176,1,0,1,1,1.1666666666666667,6.666666666666668,1153,16
29420175,1,0,1,1,1.1,6.666666666666668,1153,16
29421172,1,0,1,1,1.2,6.666666666666668,1153,16
29421168,1,0,1,1,1.2333333333333334,6.666666666666668,1153,16
29421164,1,0,1,1,1.1666666666666667,6.666666666666668,1153,16
29425985,1,0,1,1,0.9,7.0,1523,17
29420161,1,0,1,1,1.1,6.666666666666668,1153,16
29424658,1,0,1,1,0.8333333333333334,5.333333333333333,1236,13
29422157,1,0,1,1,1.2,6.666666666666668,1153,16
29422154,1,0,1,1,1.2,6.666666666666668,1153,16
29424653,1,0,1,1,0.8666666666666667,5.333333333333333,1236,13
29428150,1,0,1,1,0.7333333333333334,7.0,1523,17
29430649,1,0,1,1,0.6333333333333333,7.0,1523,17
29430643,1,0,1,1,0.6666666666666666,7.0,1523,17
29424643,1,0,1,1,1.4,6.666666666666668,1153,16
29432142,1,0,1,1,0.7999999999999999,7.0,1523,17
29423142,1,0,1,1,0.6999999999999998,4.0,1019,14
29430633,1,0,1,1,0.6333333333333333,7.0,1523,17
29423132,1,0,1,1,0.7333333333333334,4.0,1019,14
29421132,1,0,1,1,1.2,6.666666666666668,1153,16
29430631,1,0,1,1,0.6666666666666666,7.0,1523,17
29430628,1,0,1,1,0.6666666666666666,7.0,1523,17
29423127,1,0,1,1,0.6999999999999998,4.0,1019,14
29430624,1,0,1,1,0.6,7.0,1523,17
29422124,1,0,1,1,1.3,6.666666666666668,1153,16
29426116,1,0,1,1,0.8666666666666667,5.333333333333333,1236,13
